Original_Image,Augmented_Image,Augmentation_Type
L7YZXTJWV3.jpg,aug_ai_03681.jpg,color_jitter
AUDGJ47ZOO.jpg,aug_ai_03682.jpg,horizontal_flip
GT7XIK313V.jpg,aug_ai_03683.jpg,brightness_shift
0K6ELBC035.jpg,aug_ai_03684.jpg,horizontal_flip
fake_FaceSwap_665_679_1.jpg,aug_ai_03685.jpg,color_jitter
fake_FaceShifter_613_685_0.jpg,aug_ai_03686.jpg,horizontal_flip
dfdc_validation_fake_ahfazfbntc_213_0.jpg,aug_ai_03687.jpg,horizontal_flip
dfdc_train_fake_bhpwpydzpo_251_0.jpg,aug_ai_03688.jpg,horizontal_flip
768_man_SD_1108.jpg,aug_ai_03689.jpg,gaussian_blur
GNAHYUEX39.jpg,aug_ai_03690.jpg,masking
fake_FaceShifter_368_378_0.jpg,aug_ai_03691.jpg,brightness_shift
2VOO2FGL9K.jpg,aug_ai_03692.jpg,brightness_shift
WSBQX9A3NO.jpg,aug_ai_03693.jpg,brightness_shift
dfdc_train_fake_ekhacizpah_168_0.jpg,aug_ai_03694.jpg,rotation
fake_NeuralTextures_061_080_0.jpg,aug_ai_03695.jpg,masking
ZBNQ2ACI5P.jpg,aug_ai_03696.jpg,rotation
K049EMNSPS.jpg,aug_ai_03697.jpg,brightness_shift
2HGCG2W0ON.jpg,aug_ai_03698.jpg,masking
dfdc_train_fake_arrhsnjqku_130_0.jpg,aug_ai_03699.jpg,horizontal_flip
VGIYQVZWRF.jpg,aug_ai_03700.jpg,gaussian_blur
512_man_SD_1102.jpg,aug_ai_03701.jpg,brightness_shift
dfdc_validation_fake_bctvsmddgq_70_0.jpg,aug_ai_03702.jpg,brightness_shift
PFLHOYXCE7.jpg,aug_ai_03703.jpg,rotation
41I7W5MFIB.jpg,aug_ai_03704.jpg,rotation
fake_FaceShifter_155_576_0.jpg,aug_ai_03705.jpg,brightness_shift
celebdf_test_id35_id29_0009_frame180_face4.jpg,aug_ai_03706.jpg,gaussian_blur
L35YJKOVFB.jpg,aug_ai_03707.jpg,masking
dfdc_train_fake_cfyduhpbps_145_0.jpg,aug_ai_03708.jpg,horizontal_flip
C3NLTYBJRG.jpg,aug_ai_03709.jpg,color_jitter
fake_Face2Face_483_370_0.jpg,aug_ai_03710.jpg,masking
1024_man_men_0153.jpg,aug_ai_03711.jpg,brightness_shift
QZ9WRDZ7E6.jpg,aug_ai_03712.jpg,masking
dfdc_validation_fake_ebchwmwayp_134_0.jpg,aug_ai_03713.jpg,brightness_shift
fake_Face2Face_329_327_1.jpg,aug_ai_03714.jpg,noise_injection
1024_man_men_0812.jpg,aug_ai_03715.jpg,brightness_shift
768_woman_SD_0292.jpg,aug_ai_03716.jpg,brightness_shift
FGOAUQCZKB.jpg,aug_ai_03717.jpg,brightness_shift
0M6X61BZ30.jpg,aug_ai_03718.jpg,brightness_shift
XAJ5D69ZBQ.jpg,aug_ai_03719.jpg,horizontal_flip
FEY0P7V94P.jpg,aug_ai_03720.jpg,color_jitter
LUPD4SU4L1.jpg,aug_ai_03721.jpg,rotation
dfdc_train_fake_eebserckhh_269_0.jpg,aug_ai_03722.jpg,masking
dfdc_validation_fake_dzwkmcwkwl_143_0.jpg,aug_ai_03723.jpg,rotation
768_man_SD_1393.jpg,aug_ai_03724.jpg,rotation
dfdc_train_fake_awnwkrqibf_134_0.jpg,aug_ai_03725.jpg,brightness_shift
981ELC1PZW.jpg,aug_ai_03726.jpg,horizontal_flip
ZFT03KU4PG.jpg,aug_ai_03727.jpg,color_jitter
fake_FaceShifter_633_529_0.jpg,aug_ai_03728.jpg,masking
FHHTD7KT6H.jpg,aug_ai_03729.jpg,rotation
8EL5A0Q32Z.jpg,aug_ai_03730.jpg,rotation
6FY7HABJ2I.jpg,aug_ai_03731.jpg,horizontal_flip
IRZ16W3N5A.jpg,aug_ai_03732.jpg,horizontal_flip
dfdc_train_fake_bqdjzqhcft_234_0.jpg,aug_ai_03733.jpg,noise_injection
dfdc_train_fake_ecnihjlfyt_32_0.jpg,aug_ai_03734.jpg,noise_injection
35OJU01RY8.jpg,aug_ai_03735.jpg,horizontal_flip
9ZZRP9TRUU.jpg,aug_ai_03736.jpg,brightness_shift
fake_Face2Face_595_597_0.jpg,aug_ai_03737.jpg,masking
WHW9A21CMB.jpg,aug_ai_03738.jpg,gaussian_blur
celebdf_train_id20_id3_0004_frame240_face5.jpg,aug_ai_03739.jpg,rotation
dfdc_train_fake_bjjbwsqjir_277_0.jpg,aug_ai_03740.jpg,masking
dfdc_train_fake_dozyddhild_221_0.jpg,aug_ai_03741.jpg,masking
dfdc_validation_fake_blzydqdfem_129_0.jpg,aug_ai_03742.jpg,color_jitter
dfdc_train_fake_cmxcfkrjiv_180_0.jpg,aug_ai_03743.jpg,noise_injection
dfdc_train_fake_altziddtxi_293_0.jpg,aug_ai_03744.jpg,rotation
VMA0GJX689.jpg,aug_ai_03745.jpg,gaussian_blur
dfdc_train_fake_alaijyygdv_166_0.jpg,aug_ai_03746.jpg,color_jitter
BCZ8ELO2HR.jpg,aug_ai_03747.jpg,masking
dfdc_train_fake_eczrseixwq_41_0.jpg,aug_ai_03748.jpg,noise_injection
I4IS0EJ9MG.jpg,aug_ai_03749.jpg,brightness_shift
dfdc_train_fake_erqgqacbqe_197_0.jpg,aug_ai_03750.jpg,gaussian_blur
dfdc_train_fake_bntlodcfeg_244_0.jpg,aug_ai_03751.jpg,rotation
EA0UOFCRHF.jpg,aug_ai_03752.jpg,horizontal_flip
celebdf_train_id52_id50_0003_frame180_face4.jpg,aug_ai_03753.jpg,noise_injection
512_man_SD_0856.jpg,aug_ai_03754.jpg,rotation
celebdf_train_id47_id48_0000_frame300_face6.jpg,aug_ai_03755.jpg,horizontal_flip
TV8QYT047U.jpg,aug_ai_03756.jpg,masking
T3FWI7QXQ4.jpg,aug_ai_03757.jpg,color_jitter
FLQ38GH3ER.jpg,aug_ai_03758.jpg,gaussian_blur
512_man_SD_0842.jpg,aug_ai_03759.jpg,brightness_shift
U9EJ479BCS.jpg,aug_ai_03760.jpg,masking
7CRM2YGO4G.jpg,aug_ai_03761.jpg,rotation
dfdc_train_fake_ddpvuimigj_293_0.jpg,aug_ai_03762.jpg,gaussian_blur
512_woman_SD_0525.jpg,aug_ai_03763.jpg,brightness_shift
768_woman_SD_0322.jpg,aug_ai_03764.jpg,noise_injection
V36C6I37JA.jpg,aug_ai_03765.jpg,rotation
fake_FaceSwap_361_448_0.jpg,aug_ai_03766.jpg,noise_injection
ROHA86DSK1.jpg,aug_ai_03767.jpg,noise_injection
dfdc_train_fake_caqbrkogkb_225_0.jpg,aug_ai_03768.jpg,brightness_shift
K1UNCS0JI4.jpg,aug_ai_03769.jpg,horizontal_flip
S8SQJ9HOUL.jpg,aug_ai_03770.jpg,gaussian_blur
dfdc_train_fake_bmbbkwmxqj_16_0.jpg,aug_ai_03771.jpg,masking
celebdf_train_id48_id46_0005_frame300_face6.jpg,aug_ai_03772.jpg,horizontal_flip
7FNCRND53O.jpg,aug_ai_03773.jpg,brightness_shift
3WY1MEL00N.jpg,aug_ai_03774.jpg,noise_injection
7ARO2A4OGG.jpg,aug_ai_03775.jpg,gaussian_blur
9PLS3H5UU3.jpg,aug_ai_03776.jpg,brightness_shift
ZYSKIG33HP.jpg,aug_ai_03777.jpg,noise_injection
M0GJSC49SJ.jpg,aug_ai_03778.jpg,gaussian_blur
dfdc_train_fake_ehfiekigla_94_0.jpg,aug_ai_03779.jpg,brightness_shift
IXLEDTCGXZ.jpg,aug_ai_03780.jpg,color_jitter
PLVDC0YUF8.jpg,aug_ai_03781.jpg,horizontal_flip
dfdc_train_fake_aevrfsexku_104_0.jpg,aug_ai_03782.jpg,noise_injection
celebdf_train_id58_id52_0007_frame300_face6.jpg,aug_ai_03783.jpg,color_jitter
dfdc_train_fake_dakqwktlbi_138_0.jpg,aug_ai_03784.jpg,masking
celebdf_val_id39_id44_0000_frame120_face3.jpg,aug_ai_03785.jpg,color_jitter
8GLGODEPPD.jpg,aug_ai_03786.jpg,gaussian_blur
dfdc_validation_fake_abqwwspghj_143_0.jpg,aug_ai_03787.jpg,color_jitter
ZM3APOPZSG.jpg,aug_ai_03788.jpg,brightness_shift
celebdf_val_id12_id10_0002_frame60_face2.jpg,aug_ai_03789.jpg,rotation
fake_NeuralTextures_010_005_1.jpg,aug_ai_03790.jpg,horizontal_flip
F6ULE38821.jpg,aug_ai_03791.jpg,noise_injection
fake_Deepfakes_073_024_1.jpg,aug_ai_03792.jpg,gaussian_blur
R13VDXHACN.jpg,aug_ai_03793.jpg,masking
22DRVDQYKB.jpg,aug_ai_03794.jpg,masking
X16MWXPM78.jpg,aug_ai_03795.jpg,masking
RAW9ALC39Y.jpg,aug_ai_03796.jpg,brightness_shift
U6HPRMKGAA.jpg,aug_ai_03797.jpg,color_jitter
3Q0WREDRCA.jpg,aug_ai_03798.jpg,color_jitter
JEM7LR0YR4.jpg,aug_ai_03799.jpg,masking
celebdf_val_id34_id35_0004_frame240_face5.jpg,aug_ai_03800.jpg,gaussian_blur
celebdf_train_id20_id38_0009_frame180_face5.jpg,aug_ai_03801.jpg,brightness_shift
fake_FaceSwap_797_844_1.jpg,aug_ai_03802.jpg,rotation
celebdf_train_id26_id25_0003_frame120_face3.jpg,aug_ai_03803.jpg,masking
1V3VBSTJ09.jpg,aug_ai_03804.jpg,brightness_shift
celebdf_val_id35_id33_0005_frame60_face3.jpg,aug_ai_03805.jpg,color_jitter
dfdc_train_fake_ddhfabwpuz_20_0.jpg,aug_ai_03806.jpg,color_jitter
PESK7HSXC0.jpg,aug_ai_03807.jpg,gaussian_blur
dfdc_validation_fake_dzvyfiarrq_125_0.jpg,aug_ai_03808.jpg,gaussian_blur
NPK1PTL0AY.jpg,aug_ai_03809.jpg,rotation
1024_man_men_1464.jpg,aug_ai_03810.jpg,masking
768_man_SD_0776.jpg,aug_ai_03811.jpg,horizontal_flip
NVHNI8V4GW.jpg,aug_ai_03812.jpg,masking
dfdc_train_fake_ekhacizpah_22_0.jpg,aug_ai_03813.jpg,horizontal_flip
Z8ISKVYEHY.jpg,aug_ai_03814.jpg,rotation
1024_woman_SD_1317.jpg,aug_ai_03815.jpg,brightness_shift
fake_Face2Face_757_573_1.jpg,aug_ai_03816.jpg,horizontal_flip
FUGNNHMF6B.jpg,aug_ai_03817.jpg,gaussian_blur
CYJDDH61UZ.jpg,aug_ai_03818.jpg,horizontal_flip
HRLM16WWCM.jpg,aug_ai_03819.jpg,horizontal_flip
27MS8TTNSR.jpg,aug_ai_03820.jpg,gaussian_blur
celebdf_train_id33_id32_0003_frame480_face18.jpg,aug_ai_03821.jpg,masking
L34B5KQHQU.jpg,aug_ai_03822.jpg,noise_injection
QACTIR1PAU.jpg,aug_ai_03823.jpg,masking
3R57UJZ0DN.jpg,aug_ai_03824.jpg,color_jitter
dfdc_train_fake_bbhtdfuqxq_134_0.jpg,aug_ai_03825.jpg,rotation
fake_Deepfakes_774_735_0.jpg,aug_ai_03826.jpg,rotation
NI1T2UHGYP.jpg,aug_ai_03827.jpg,gaussian_blur
G2235OHQQW.jpg,aug_ai_03828.jpg,horizontal_flip
celebdf_val_id42_id41_0002_frame300_face7.jpg,aug_ai_03829.jpg,horizontal_flip
01FCG0FF23.jpg,aug_ai_03830.jpg,masking
S18RQ2IJNV.jpg,aug_ai_03831.jpg,noise_injection
1024_woman_SD_0018.jpg,aug_ai_03832.jpg,color_jitter
G9ANOE34SZ.jpg,aug_ai_03833.jpg,horizontal_flip
UXNJ2ZUOUH.jpg,aug_ai_03834.jpg,gaussian_blur
dfdc_train_fake_dwediigjit_106_0.jpg,aug_ai_03835.jpg,masking
dfdc_train_fake_amaivqofda_135_0.jpg,aug_ai_03836.jpg,masking
dfdc_train_fake_cbbibzcoih_198_0.jpg,aug_ai_03837.jpg,color_jitter
ZAVXR72DLC.jpg,aug_ai_03838.jpg,noise_injection
YWR0RE13CD.jpg,aug_ai_03839.jpg,masking
VUDCBY8TTZ.jpg,aug_ai_03840.jpg,horizontal_flip
ai_detect_fake_714_20241130165525_A_close-up_shot_of_a_elderly_non-binary_person_of_.jpg,aug_ai_03841.jpg,gaussian_blur
fake_FaceSwap_442_195_1.jpg,aug_ai_03842.jpg,noise_injection
YA96TXHEEG.jpg,aug_ai_03843.jpg,masking
fake_NeuralTextures_240_290_0.jpg,aug_ai_03844.jpg,brightness_shift
CG139RVBHN.jpg,aug_ai_03845.jpg,horizontal_flip
HP3Q5ZLY9O.jpg,aug_ai_03846.jpg,horizontal_flip
fake_FaceShifter_364_440_0.jpg,aug_ai_03847.jpg,color_jitter
Y6F1IU4VGH.jpg,aug_ai_03848.jpg,gaussian_blur
TFH3KDA9WR.jpg,aug_ai_03849.jpg,color_jitter
7YNYCHI7R7.jpg,aug_ai_03850.jpg,gaussian_blur
celebdf_train_id57_id52_0004_frame180_face4.jpg,aug_ai_03851.jpg,color_jitter
ai_detect_fake_498_20241130160009_A_close-up_shot_of_a_child_male_person_of_Mixed_ra.jpg,aug_ai_03852.jpg,color_jitter
KBTL2HSCPJ.jpg,aug_ai_03853.jpg,gaussian_blur
TNHU8L8BFP.jpg,aug_ai_03854.jpg,gaussian_blur
HOJHZ5BPA4.jpg,aug_ai_03855.jpg,masking
fake_FaceShifter_254_261_1.jpg,aug_ai_03856.jpg,noise_injection
fake_Deepfakes_443_514_0.jpg,aug_ai_03857.jpg,color_jitter
HY8LA7UMPQ.jpg,aug_ai_03858.jpg,horizontal_flip
TA4OPNCTYG.jpg,aug_ai_03859.jpg,noise_injection
celebdf_train_id52_id55_0001_frame360_face17.jpg,aug_ai_03860.jpg,rotation
fake_NeuralTextures_240_290_0.jpg,aug_ai_03861.jpg,noise_injection
53Z6I7W2IK.jpg,aug_ai_03862.jpg,brightness_shift
dfdc_train_fake_ecuvtoltue_78_0.jpg,aug_ai_03863.jpg,noise_injection
celebdf_train_id53_id52_0005_frame360_face7.jpg,aug_ai_03864.jpg,brightness_shift
fake_NeuralTextures_309_303_1.jpg,aug_ai_03865.jpg,noise_injection
768_man_SD_0168.jpg,aug_ai_03866.jpg,brightness_shift
dfdc_train_fake_bgmlwsoamc_168_0.jpg,aug_ai_03867.jpg,rotation
ai_detect_fake_62_20241130140933_A_close-up_shot_of_a_middle-aged_genderqueer_perso.jpg,aug_ai_03868.jpg,color_jitter
dfdc_validation_fake_aneclqfpbt_135_0.jpg,aug_ai_03869.jpg,color_jitter
celebdf_train_id30_id35_0009_frame360_face10.jpg,aug_ai_03870.jpg,horizontal_flip
celebdf_test_id9_id23_0000_frame240_face11.jpg,aug_ai_03871.jpg,masking
30ABP90QBR.jpg,aug_ai_03872.jpg,gaussian_blur
CG019TT0ZV.jpg,aug_ai_03873.jpg,noise_injection
88B2MIEO1F.jpg,aug_ai_03874.jpg,rotation
dfdc_train_fake_ddhfabwpuz_130_0.jpg,aug_ai_03875.jpg,masking
QNRJ4ITM0V.jpg,aug_ai_03876.jpg,noise_injection
fake_FaceSwap_353_383_0.jpg,aug_ai_03877.jpg,brightness_shift
fake_DeepFakeDetection_12_15__kitchen_still__RK17XFJ9_1.jpg,aug_ai_03878.jpg,masking
V3HD854D4C.jpg,aug_ai_03879.jpg,gaussian_blur
1024_woman_SD_0605.jpg,aug_ai_03880.jpg,color_jitter
BSUV70DPZA.jpg,aug_ai_03881.jpg,gaussian_blur
dfdc_train_fake_dqswpjoepo_175_0.jpg,aug_ai_03882.jpg,masking
celebdf_train_id21_id16_0008_frame180_face4.jpg,aug_ai_03883.jpg,noise_injection
dfdc_validation_fake_byunigvnay_43_0.jpg,aug_ai_03884.jpg,masking
ORBV0R7X6I.jpg,aug_ai_03885.jpg,horizontal_flip
NN8CKXEBUJ.jpg,aug_ai_03886.jpg,gaussian_blur
RKQE9IC5MJ.jpg,aug_ai_03887.jpg,rotation
fake_Face2Face_736_785_1.jpg,aug_ai_03888.jpg,brightness_shift
8T1U6BQZV1.jpg,aug_ai_03889.jpg,gaussian_blur
EW3L295MC1.jpg,aug_ai_03890.jpg,rotation
512_man_SD_1301.jpg,aug_ai_03891.jpg,color_jitter
1IR88XXNMW.jpg,aug_ai_03892.jpg,horizontal_flip
dfdc_train_fake_cqfugiqupm_12_0.jpg,aug_ai_03893.jpg,rotation
9U51EUFBIB.jpg,aug_ai_03894.jpg,gaussian_blur
dfdc_train_fake_bzmdrafeex_295_1.jpg,aug_ai_03895.jpg,brightness_shift
BE8MHIY85D.jpg,aug_ai_03896.jpg,brightness_shift
1024_man_men_0422.jpg,aug_ai_03897.jpg,gaussian_blur
celebdf_train_id31_id21_0009_frame420_face8.jpg,aug_ai_03898.jpg,rotation
fake_DeepFakeDetection_06_26__kitchen_still__L5BVR5L9_1.jpg,aug_ai_03899.jpg,masking
dfdc_train_fake_bofqajtwve_113_0.jpg,aug_ai_03900.jpg,color_jitter
fake_Deepfakes_378_368_1.jpg,aug_ai_03901.jpg,horizontal_flip
3I0OP3QACF.jpg,aug_ai_03902.jpg,rotation
fake_FaceShifter_928_160_0.jpg,aug_ai_03903.jpg,noise_injection
VA78862KAO.jpg,aug_ai_03904.jpg,rotation
celebdf_val_id23_id17_0000_frame180_face4.jpg,aug_ai_03905.jpg,brightness_shift
STELP7BPYI.jpg,aug_ai_03906.jpg,masking
fake_Face2Face_864_839_0.jpg,aug_ai_03907.jpg,noise_injection
dfdc_train_fake_btunxncpjh_133_0.jpg,aug_ai_03908.jpg,color_jitter
celebdf_val_id57_id56_0007_frame360_face8.jpg,aug_ai_03909.jpg,rotation
VPETB8SL4I.jpg,aug_ai_03910.jpg,noise_injection
768_man_SD_1428.jpg,aug_ai_03911.jpg,noise_injection
38H8NCPXDJ.jpg,aug_ai_03912.jpg,masking
dfdc_validation_fake_dbzpcjntve_219_0.jpg,aug_ai_03913.jpg,horizontal_flip
dfdc_train_fake_bofqajtwve_120_0.jpg,aug_ai_03914.jpg,masking
celebdf_train_id53_id57_0002_frame0_face1.jpg,aug_ai_03915.jpg,brightness_shift
dfdc_train_fake_aelzhcnwgf_73_0.jpg,aug_ai_03916.jpg,masking
celebdf_train_id42_id40_0003_frame240_face8.jpg,aug_ai_03917.jpg,brightness_shift
3G6MZSC4DA.jpg,aug_ai_03918.jpg,rotation
1024_man_men_1401.jpg,aug_ai_03919.jpg,rotation
dfdc_train_fake_bqqpbzjgup_95_0.jpg,aug_ai_03920.jpg,masking
celebdf_train_id3_id2_0009_frame300_face7.jpg,aug_ai_03921.jpg,horizontal_flip
1024_woman_SD_0095.jpg,aug_ai_03922.jpg,rotation
fake_Deepfakes_632_548_0.jpg,aug_ai_03923.jpg,brightness_shift
1024_woman_SD_0789.jpg,aug_ai_03924.jpg,horizontal_flip
7DJWG6CCV5.jpg,aug_ai_03925.jpg,masking
M6YKDUEJMR.jpg,aug_ai_03926.jpg,noise_injection
4QP1MZVS4A.jpg,aug_ai_03927.jpg,noise_injection
7LSBQSJE93.jpg,aug_ai_03928.jpg,rotation
ai_detect_fake_78_20241130141300_A_close-up_shot_of_a_elderly_genderqueer_person_of.jpg,aug_ai_03929.jpg,horizontal_flip
fake_FaceShifter_566_617_1.jpg,aug_ai_03930.jpg,horizontal_flip
9718A5HI2Z.jpg,aug_ai_03931.jpg,color_jitter
dfdc_validation_fake_ccmonzqfrz_25_0.jpg,aug_ai_03932.jpg,gaussian_blur
celebdf_train_id1_id3_0006_frame0_face1.jpg,aug_ai_03933.jpg,rotation
dfdc_train_fake_etejaapnxh_235_0.jpg,aug_ai_03934.jpg,horizontal_flip
celebdf_train_id35_id28_0000_frame180_face6.jpg,aug_ai_03935.jpg,rotation
38IQUOKU3B.jpg,aug_ai_03936.jpg,brightness_shift
dfdc_train_fake_bahdpoesir_130_0.jpg,aug_ai_03937.jpg,noise_injection
dfdc_train_fake_ddhfabwpuz_85_0.jpg,aug_ai_03938.jpg,brightness_shift
2RTX4FDJHU.jpg,aug_ai_03939.jpg,masking
768_man_SD_1468.jpg,aug_ai_03940.jpg,masking
celebdf_val_id37_id29_0003_frame0_face1.jpg,aug_ai_03941.jpg,noise_injection
ZX4MK8FK11.jpg,aug_ai_03942.jpg,gaussian_blur
celebdf_val_id57_id49_0007_frame0_face1.jpg,aug_ai_03943.jpg,horizontal_flip
CWVBWUQ0GS.jpg,aug_ai_03944.jpg,rotation
823YZOKXRS.jpg,aug_ai_03945.jpg,masking
celebdf_train_id57_id54_0006_frame420_face16.jpg,aug_ai_03946.jpg,noise_injection
fake_Deepfakes_999_960_1.jpg,aug_ai_03947.jpg,horizontal_flip
dfdc_train_fake_cqrskwiqng_115_0.jpg,aug_ai_03948.jpg,rotation
dfdc_train_fake_diopzaywor_28_0.jpg,aug_ai_03949.jpg,rotation
AA14G76OZA.jpg,aug_ai_03950.jpg,rotation
dfdc_train_fake_aapnvogymq_170_0.jpg,aug_ai_03951.jpg,horizontal_flip
PVEOLEL5RP.jpg,aug_ai_03952.jpg,rotation
celebdf_train_id17_id31_0002_frame0_face1.jpg,aug_ai_03953.jpg,gaussian_blur
5QUS8AF2MV.jpg,aug_ai_03954.jpg,noise_injection
dfdc_train_fake_epymyyiblu_145_0.jpg,aug_ai_03955.jpg,brightness_shift
K7RSAY0SF7.jpg,aug_ai_03956.jpg,horizontal_flip
UZP7XKP5AT.jpg,aug_ai_03957.jpg,gaussian_blur
UJA4E6BQIM.jpg,aug_ai_03958.jpg,masking
J4E677YTQC.jpg,aug_ai_03959.jpg,noise_injection
ZPOWJL8STK.jpg,aug_ai_03960.jpg,color_jitter
NETXMAXC97.jpg,aug_ai_03961.jpg,gaussian_blur
WSZMSNL1PT.jpg,aug_ai_03962.jpg,gaussian_blur
celebdf_val_id8_id5_0008_frame180_face4.jpg,aug_ai_03963.jpg,gaussian_blur
dfdc_train_fake_benmsfzfaz_185_0.jpg,aug_ai_03964.jpg,gaussian_blur
74UEQYEDUT.jpg,aug_ai_03965.jpg,color_jitter
LYT4VKUO4I.jpg,aug_ai_03966.jpg,horizontal_flip
dfdc_train_fake_dkrvorliqc_200_0.jpg,aug_ai_03967.jpg,noise_injection
512_man_SD_0344.jpg,aug_ai_03968.jpg,noise_injection
512_woman_SD_0419.jpg,aug_ai_03969.jpg,gaussian_blur
L5NPCXRM7R.jpg,aug_ai_03970.jpg,gaussian_blur
dfdc_train_fake_bmioepcpsx_281_0.jpg,aug_ai_03971.jpg,brightness_shift
14WNKMSZ1P.jpg,aug_ai_03972.jpg,gaussian_blur
3Z0Y948BN9.jpg,aug_ai_03973.jpg,rotation
XFL6LGG237.jpg,aug_ai_03974.jpg,horizontal_flip
CRJ490AC4U.jpg,aug_ai_03975.jpg,brightness_shift
1024_woman_SD_0900.jpg,aug_ai_03976.jpg,horizontal_flip
celebdf_train_id53_id49_0006_frame180_face8.jpg,aug_ai_03977.jpg,masking
ZMZDQ64YNU.jpg,aug_ai_03978.jpg,horizontal_flip
dfdc_train_fake_bchnbulevv_244_0.jpg,aug_ai_03979.jpg,gaussian_blur
512_woman_SD_0491.jpg,aug_ai_03980.jpg,brightness_shift
celebdf_train_id13_id10_0011_frame120_face3.jpg,aug_ai_03981.jpg,color_jitter
celebdf_val_id17_id37_0005_frame240_face5.jpg,aug_ai_03982.jpg,color_jitter
OE7B8B4UGM.jpg,aug_ai_03983.jpg,masking
celebdf_train_id24_id21_0007_frame0_face2.jpg,aug_ai_03984.jpg,horizontal_flip
dfdc_train_fake_acifjvzvpm_219_0.jpg,aug_ai_03985.jpg,color_jitter
5K9WO8L3MJ.jpg,aug_ai_03986.jpg,brightness_shift
celebdf_train_id23_id26_0002_frame120_face3.jpg,aug_ai_03987.jpg,rotation
ai_detect_fake_580_20241130162102_A_close-up_shot_of_a_teenager_non-binary_person_of.jpg,aug_ai_03988.jpg,noise_injection
NSOY7R8NJ2.jpg,aug_ai_03989.jpg,brightness_shift
celebdf_val_id1_id31_0000_frame300_face6.jpg,aug_ai_03990.jpg,masking
dfdc_train_fake_ctzmavwror_284_0.jpg,aug_ai_03991.jpg,brightness_shift
MHT1I53NWS.jpg,aug_ai_03992.jpg,noise_injection
dfdc_train_fake_cdbsbdymzd_294_0.jpg,aug_ai_03993.jpg,brightness_shift
MO0FZKCBGS.jpg,aug_ai_03994.jpg,rotation
R3OYWWRRGG.jpg,aug_ai_03995.jpg,rotation
celebdf_train_id21_id35_0004_frame0_face1.jpg,aug_ai_03996.jpg,horizontal_flip
fake_FaceSwap_675_608_1.jpg,aug_ai_03997.jpg,noise_injection
celebdf_test_id20_id17_0002_frame300_face6.jpg,aug_ai_03998.jpg,color_jitter
1024_woman_SD_1189.jpg,aug_ai_03999.jpg,horizontal_flip
celebdf_train_id29_id35_0002_frame0_face1.jpg,aug_ai_04000.jpg,color_jitter
1024_man_men_0043.jpg,aug_ai_04001.jpg,rotation
SLHPXV43JO.jpg,aug_ai_04002.jpg,brightness_shift
A6IW95VYFH.jpg,aug_ai_04003.jpg,brightness_shift
YP6G924CIT.jpg,aug_ai_04004.jpg,color_jitter
QD30RYX62V.jpg,aug_ai_04005.jpg,masking
fake_NeuralTextures_422_695_0.jpg,aug_ai_04006.jpg,gaussian_blur
dfdc_train_fake_ebebgmtlcu_24_0.jpg,aug_ai_04007.jpg,gaussian_blur
0PWIVN527B.jpg,aug_ai_04008.jpg,rotation
768_man_SD_1495.jpg,aug_ai_04009.jpg,gaussian_blur
celebdf_val_id2_id37_0005_frame180_face4.jpg,aug_ai_04010.jpg,gaussian_blur
VPVX6HI9XO.jpg,aug_ai_04011.jpg,noise_injection
CYNVF4B8ON.jpg,aug_ai_04012.jpg,gaussian_blur
celebdf_train_id35_id31_0002_frame300_face8.jpg,aug_ai_04013.jpg,color_jitter
512_woman_SD_0403.jpg,aug_ai_04014.jpg,rotation
fake_Deepfakes_918_934_0.jpg,aug_ai_04015.jpg,gaussian_blur
TXFY8JN7BF.jpg,aug_ai_04016.jpg,noise_injection
HKLEUCQ5XJ.jpg,aug_ai_04017.jpg,masking
JTEZYNR2YV.jpg,aug_ai_04018.jpg,noise_injection
dfdc_train_fake_bqnymlsayl_174_0.jpg,aug_ai_04019.jpg,color_jitter
782FK8JJ5N.jpg,aug_ai_04020.jpg,gaussian_blur
fake_Deepfakes_759_755_1.jpg,aug_ai_04021.jpg,color_jitter
dfdc_train_fake_dakqwktlbi_180_0.jpg,aug_ai_04022.jpg,rotation
972I6943X2.jpg,aug_ai_04023.jpg,brightness_shift
dfdc_validation_fake_drsakwyvqv_63_0.jpg,aug_ai_04024.jpg,horizontal_flip
CNYWL38M1K.jpg,aug_ai_04025.jpg,masking
celebdf_val_id31_id3_0007_frame60_face4.jpg,aug_ai_04026.jpg,brightness_shift
QAPRKKCM8R.jpg,aug_ai_04027.jpg,rotation
0L9WZ9YUU0.jpg,aug_ai_04028.jpg,noise_injection
FXXL1N4WMZ.jpg,aug_ai_04029.jpg,noise_injection
7A019883LX.jpg,aug_ai_04030.jpg,masking
celebdf_train_id0_id2_0002_frame60_face2.jpg,aug_ai_04031.jpg,gaussian_blur
celebdf_train_id23_id3_0004_frame120_face3.jpg,aug_ai_04032.jpg,gaussian_blur
fake_Deepfakes_898_922_0.jpg,aug_ai_04033.jpg,noise_injection
celebdf_train_id38_id37_0008_frame420_face15.jpg,aug_ai_04034.jpg,horizontal_flip
43NLFTTS4V.jpg,aug_ai_04035.jpg,gaussian_blur
dfdc_validation_fake_bkvetcojbt_87_0.jpg,aug_ai_04036.jpg,gaussian_blur
5V0K7JVHQC.jpg,aug_ai_04037.jpg,color_jitter
3JMIY60M0C.jpg,aug_ai_04038.jpg,masking
Y3SW398DGN.jpg,aug_ai_04039.jpg,brightness_shift
512_woman_SD_0898.jpg,aug_ai_04040.jpg,brightness_shift
